time,Step,Reward
1653315421.5287642,144442,22.489757537841797
1653315424.2309475,144640,22.39650535583496
1653315425.6248922,144739,22.36433219909668
1653315437.841762,145630,22.368696212768555
1653315441.8885877,145927,22.25273323059082
1653315443.2221544,146026,22.27107048034668
1653315445.888035,146224,22.161230087280273
1653315455.3422508,146917,22.166566848754883
1653315460.6941626,147313,22.12519645690918
1653315464.6691618,147610,22.142345428466797
1653315468.732102,147907,22.110963821411133
1653315470.0940037,148006,22.086265563964844
1653315475.3537507,148402,21.987361907958984
1653315476.6566255,148501,21.97921371459961
1653315480.6416514,148798,21.899063110351562
1653315489.9509327,149491,21.985065460205078
1653315491.3112047,149590,21.95688247680664
1653315492.6762965,149689,21.96441078186035
1653315495.3480935,149887,21.92988395690918
1653315498.0042229,150085,21.9569149017334
1653315499.3023221,150184,21.99325180053711
1653315508.8999622,150877,21.966693878173828
1653315515.7468011,151372,22.08409881591797
1653315523.785771,151966,22.002172470092773
1653315527.8135636,152263,22.021865844726562
1653315529.1560977,152362,21.955453872680664
1653315533.2310147,152659,21.901611328125
1653315542.755151,153352,21.931493759155273
1653315546.8329468,153649,21.715078353881836
1653315548.1938903,153748,21.76797866821289
1653315549.5334842,153847,21.694414138793945
1653315561.728028,154738,21.589107513427734
1653315565.7559276,155035,21.54863739013672
1653315567.093238,155134,21.533912658691406
1653315569.8009312,155332,21.616661071777344
1653315573.8466995,155629,21.734230041503906
1653315575.2400308,155728,21.744232177734375
1653315576.5741835,155827,21.73188018798828
1653315580.5600173,156124,21.357887268066406
1653315585.8702235,156520,21.495155334472656
1653315592.60921,157015,21.3748779296875
1653315605.9929276,158005,21.364994049072266
1653315607.3419788,158104,21.426050186157227
1653315608.718414,158203,21.399892807006836
1653315614.0011714,158599,21.464582443237305
1653315615.3957663,158698,21.443836212158203
1653315616.7577891,158797,21.470670700073242
1653315627.4095433,159589,21.340974807739258
1653315631.4325898,159886,21.395435333251953
1653315644.8806007,160876,21.243349075317383
1653315648.9456024,161173,21.173873901367188
1653315654.3326085,161569,21.238689422607422
1653315659.6665444,161965,21.036357879638672
1653315662.343147,162163,20.972251892089844
1653315666.3892195,162460,21.00413703918457
1653315667.742851,162559,20.981544494628906
1653315674.5113094,163054,20.969409942626953
1653315675.8591862,163153,20.981779098510742
1653315681.2539265,163549,21.079151153564453
1653315682.6101916,163648,21.063343048095703
1653315683.9702795,163747,21.115060806274414
1653315685.3262668,163846,21.158428192138672
1653315688.04983,164044,21.251754760742188
1653315696.2335894,164638,21.250755310058594
1653315701.658431,165034,21.190532684326172
1653315707.1004407,165430,21.08296012878418
1653315712.4414222,165826,21.33180809020996
1653315716.4534235,166123,21.556644439697266
1653315719.1600707,166321,21.385967254638672
1653315727.3692427,166915,21.38017463684082
1653315728.7327857,167014,21.3674259185791
1653315730.0692537,167113,21.4046688079834
1653315731.436046,167212,21.37355613708496
1653315738.114322,167707,21.35709571838379
1653315739.435508,167806,21.314512252807617
1653315740.7717311,167905,21.266626358032227
1653315745.992007,168301,21.028770446777344
1653315749.9535947,168598,21.118154525756836
1653315752.6625133,168796,21.155986785888672
1653315756.7084758,169093,21.167306900024414
1653315759.3757272,169291,21.112024307250977
1653315760.719407,169390,21.14116859436035
